date,rating,review,review_length,year,month,weekday,10,about,action,all,amazing,an,and,are,as,at,avengers,be,best,better,but,by,can,characters,conclusion,de,emotional,end,endgame,ending,epic,ever,film,filme,final,finale,for,from,good,great,greatest,had,has,have,how,if,in,infinity,is,it,its,just,like,long,love,made,marvel,masterpiece,mcu,me,more,most,movie,movies,much,my,no,not,of,on,one,out,perfect,plot,que,really,saga,satisfying,say,see,seen,so,some,story,superhero,than,that,the,there,they,this,time,to,too,up,ve,very,war,was,watch,way,what,when,with,years,you
2024-01-10,4.5,"What a masterpiece! After seeing Infinity War, you wonder how Marvel could have done after what it d...",103,2024,1,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29583837219495707,0.3334270128579786,0.0,0.0,0.22144752448873525,0.0,0.17425657805889275,0.0,0.0,0.0,0.0,0.0,0.0,0.21926471584537277,0.3416516060583514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28312330049559253,0.0,0.0,0.0,0.6225291518922942,0.0,0.0,0.0,0.29899421358681794
2024-01-09,5.0,The best movie because when I was there at the movie theater the best parts came and everyone starte...,103,2024,1,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.1878877827299131,0.0,0.0,0.3504953620689386,0.0,0.0,0.48765289554213415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32755878079101525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38965048414332293,0.3679450933497745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24503098408226953,0.0,0.0,0.0,0.38665204795972696,0.0,0.0,0.0
2024-01-05,4.5,Purple thing dies = 92-93%,26,2024,1,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,5.0,"Marvel Studios' Avengers: Endgame (2019) was the best Avengers film in the MCU ever, Thanos was the ...",103,2023,12,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48876751609550934,0.0,0.2256167680874804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436759296359609,0.0,0.0,0.2705123047424614,0.26194140435772983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229011686253162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256167680874804,0.0,0.26469050025611407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36055023447940465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4534626921345528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-30,5.0,"An overarching storyline that goes through, not only the Avengers series, but several other superher...",103,2023,12,Saturday,0.0,0.0,0.0,0.0,0.0,0.43107498976218883,0.0,0.0,0.0,0.0,0.4221747574387008,0.0,0.0,0.0,0.3916800846110157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079581646811953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42591421351723807,0.20761773614003867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-30,5.0,best marvel movie by far GREAT PLOT tragic deaths the highest of highs and the lowest of lows,93,2023,12,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.22018392247793572,0.0,0.0,0.0,0.0,0.0,0.2857379170377945,0.0,0.0,0.43119138846149835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33883855739147867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857379170377945,0.0,0.0,0.0,0.0,0.0,0.1919315246280074,0.0,0.0,0.0,0.0,0.0,0.4242603438039219,0.0,0.0,0.0,0.0,0.42188147538869464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044184876296887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,5.0,"As the last movie of phase 3, this was arguably one of the more sloppy ways to end the saga, but the...",103,2023,12,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32581008026021097,0.0,0.0,0.0,0.0,0.0,0.23343658648352628,0.0,0.0,0.0,0.0,0.0,0.0,0.276461946688788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505346351467758,0.0,0.15602966283416483,0.0,0.0,0.0,0.0,0.0,0.34490008103636477,0.0,0.2696879295808789,0.0,0.0,0.0,0.0,0.0,0.2446167907125081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49495062447303223,0.0,0.0,0.1855318890526921,0.0,0.17403532863585036,0.0,0.0,0.0,0.0,0.0,0.23343658648352628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,5.0,Best Super Hero movie yet!,26,2023,12,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301150043636913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5575922161672172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,4.0,One of the better MCU films. Great end to a fantastic series of film beginning with Iron Man. Unclea...,103,2023,12,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3974237665125167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225849511724522,0.0,0.0,0.0,0.0,0.3146808037692796,0.0,0.0,0.0,0.0,0.0,0.0,0.3214122481424483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31798340386437934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40244083185066676,0.0,0.3146808037692796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14438119327154675,0.0,0.0,0.0,0.0,0.20307018257914294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338921278096462,0.0,0.0
2023-12-26,5.0,I know I'm in the minority when it comes to film buffs when I say I think Endgame is better than Inf...,103,2023,12,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3065349208607538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22579007762748834,0.0,0.0,0.0,0.24271486359831612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21220219204232996,0.0,0.1762153526137855,0.16614375662764191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285700582076028,0.0,0.0,0.0,0.0,0.0,0.0,0.3285700582076028,0.0,0.11136192996621126,0.0,0.0,0.0,0.0,0.15662903829913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630298696666632,0.0,0.0,0.0
2023-12-24,4.0,crossover episode ending did not deliver as much as I hoped the end of the golden age of marvel,95,2023,12,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385073394939517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27089858900405284,0.0,0.27089858900405284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22761459831627523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364292668599248,0.0,0.0,0.2966448141929558,0.33795951457041484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24249526454241843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,5.0,"Chaotic, post-apocalyptic, emotional, character driven, hotel? Trivago.",71,2023,12,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-21,4.5,"""Avengers: Endgame"" is an epic masterpiece! Incredible action, emotional depth, and a perfect conclu...",103,2023,12,Thursday,0.0,0.0,0.3706214771929171,0.0,0.0,0.28697175441976785,0.19993800451680485,0.0,0.0,0.0,0.28104676376785387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858159859774563,0.0,0.28023274533214954,0.0,0.3291056173960576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21870452657403247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4042893859951926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33815379957632136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,4.5,i like infinity war a lot more but still good,45,2023,12,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33201303307618185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374718717236752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336698904989014,0.0,0.0,0.0,0.0,0.45548603977208085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49855966952955316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266009335266129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,5.0,"COM CERTEZA O AUGE DO CINEMA,FILME MARAVILHOSO",46,2023,12,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,5.0,Its a AMAZING Movie and the final battle was epic and the fans are like it. its EPIC,84,2023,11,Monday,0.0,0.0,0.0,0.0,0.21645732114653538,0.0,0.28334434032179506,0.27957533115984257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4663956424024694,0.0,0.0,0.0,0.26428242355180315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14611245831586833,0.577911320992889,0.0,0.25347022368820105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12349382875157183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1958709214289617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847595983475765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,4.0,Again they knock it out of the park with another amazing MCU movie! The only thing that I had an iss...,103,2023,11,Monday,0.0,0.0,0.0,0.0,0.2921552315235206,0.2744541070796835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37734642178249145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19720986502852006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29112210710177877,0.0,0.0,0.0,0.16668120967004288,0.0,0.0,0.0,0.0,0.0,0.18422254357986484,0.0,0.0,0.3900071729854806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27116837659244886,0.2643695029380139,0.0,0.35013129524295594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30568695916626554,0.0,0.0
2023-11-21,5.0,Best fan service in geek-film history.,38,2023,11,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440695249339238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316655301709515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552256290169723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-18,5.0,A redeeming movie for all marvle fans.,38,2023,11,Saturday,0.0,0.0,0.0,0.6287919439909071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6668113413759741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999791571876089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,4.5,"Wonderful script, drama at the right time, incredible story. Some plot holes but nothing that affect...",103,2023,11,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138652797723979,0.0,0.0,0.0,0.0,0.28933283505237445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42508923946640037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42508923946640037,0.39474266347130793,0.0,0.0,0.3146214773937961,0.15336656257162115,0.0,0.0,0.0,0.32445426614904066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,3.5,"There was no possible way that the conclusion to Affinity War could live up to the hype, but this ca...",103,2023,11,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23037299369910505,0.0,0.0,0.0,0.2960044467555843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333865270239519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505083517953428,0.24422747695794597,0.3459342621071316,0.0,0.1830969915709215,0.0,0.34350262117183433,0.0,0.30929801092794235,0.0,0.0,0.2960044467555843,0.23037299369910505,0.0,0.34336199079057206,0.0,0.0,0.0,0.0,0.0
2023-11-15,5.0,"The culmination of the MCU, the 21st century movie-going experience, and a decade of acting by its b...",103,2023,11,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.2231255671087563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369520807883913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4550886426341305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397023791833407,0.0,0.0,0.0,0.19449571883689093,0.0,0.0,0.0,0.0,0.0,0.42992843776998324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46272825186115063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,5.0,Best movie OAT it's the GOAT,28,2023,11,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500441650841223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166105789432678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366377727308525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34627091790768166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,5.0,the movie was awesome with the final battle and plot and action it was very good film overall infini...,103,2023,11,Sunday,0.0,0.0,0.3125127514670063,0.0,0.0,0.0,0.33718054543204723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254008097280866,0.0,0.31449681197124596,0.0,0.0,0.0,0.2481448296294792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738742278508541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14695799636815213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230259148314781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23308693601110486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29518924970893917,0.0,0.4397288618780281,0.0,0.0,0.0,0.0,0.2695153408346149,0.0,0.0
2023-11-12,5.0,One of the best movies of all time.,35,2023,11,Sunday,0.0,0.0,0.0,0.36012876693503987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410434926838331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4001075516362977,0.0,0.0,0.0,0.0,0.5063774208131959,0.0,0.39595200382460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816698766041383,0.0,0.0,0.0,0.38433127473569223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,5.0,Long but not boring. The 2-hour build up to the final battle really works as we can spend time inves...,103,2023,11,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33212948613253596,0.0,0.0,0.0,0.0,0.0,0.23796431789767203,0.0,0.3472066304210578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34038711501492835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3521066624902175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30860879306375244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301942029798777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522753384976861,0.0,0.0,0.0,0.26685024573574606,0.17741091442771734,0.0,0.3194900974100613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,5.0,Perfect conclusion for a decade long journey of the Infinity Saga,65,2023,11,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41258170237880437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578056195636211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32270461838077036,0.0,0.0,0.0,0.0,0.0,0.4751226081312052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372125548121653,0.0,0.0,0.0,0.4164278335879179,0.0,0.0,0.0,0.33648106837498115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17020654472497146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,5.0,"I love this movie. The amazing conclusion to the Infinity Saga, at the time, felt like the conclusio...",103,2023,11,Sunday,0.0,0.0,0.0,0.0,0.27395423094467986,0.0,0.0,0.0,0.0,0.3344829720373227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30045498325591435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23500366146431806,0.0,0.0,0.0,0.0,0.3207987599129009,0.0,0.31729745054395875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562971245456179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450361060164427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957990550771989,0.0,0.0,0.18584992266036512,0.2622216275098066,0.17433365515918403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
